==========fail to load checkpoint from teacher_modelV3_imagenette/checkpoint
==========[148/400]	loss 0.248	top1 acc 92.250 (94.000)	top5 acc 99.750	Train top1 94.578	loss 0.179	(128, 90.000), (160, 93.000), (192, 94.000), (224, 92.000), 
==========[149/400]	loss 0.256	top1 acc 91.750 (94.000)	top5 acc 100.000	Train top1 93.457	loss 0.205	(128, 89.000), (160, 93.000), (192, 93.000), (224, 92.000), 
==========[150/400]	loss 0.200	top1 acc 92.250 (94.000)	top5 acc 100.000	Train top1 94.108	loss 0.188	(128, 92.000), (160, 92.000), (192, 94.000), (224, 91.000), 
==========[151/400]	loss 0.186	top1 acc 94.000 (94.000)	top5 acc 100.000	Train top1 94.098	loss 0.183	(128, 91.000), (160, 96.000), (192, 94.000), (224, 95.000), 
==========[152/400]	loss 0.185	top1 acc 93.250 (94.000)	top5 acc 100.000	Train top1 94.471	loss 0.176	(128, 91.000), (160, 93.000), (192, 95.000), (224, 94.000), 
==========[153/400]	loss 0.266	top1 acc 89.500 (94.000)	top5 acc 99.750	Train top1 94.375	loss 0.174	(128, 86.000), (160, 90.000), (192, 92.000), (224, 90.000), 
==========[154/400]	loss 0.240	top1 acc 92.500 (94.000)	top5 acc 100.000	Train top1 94.791	loss 0.170	(128, 90.000), (160, 92.000), (192, 95.000), (224, 93.000), 
==========[155/400]	loss 0.264	top1 acc 89.750 (94.000)	top5 acc 100.000	Train top1 94.492	loss 0.175	(128, 86.000), (160, 92.000), (192, 90.000), (224, 91.000), 
==========[156/400]	loss 0.296	top1 acc 90.500 (94.000)	top5 acc 100.000	Train top1 94.290	loss 0.173	(128, 87.000), (160, 91.000), (192, 92.000), (224, 92.000), 
==========[157/400]	loss 0.220	top1 acc 91.250 (94.000)	top5 acc 100.000	Train top1 94.119	loss 0.181	(128, 86.000), (160, 93.000), (192, 92.000), (224, 94.000), 
==========[158/400]	loss 0.294	top1 acc 90.250 (94.000)	top5 acc 100.000	Train top1 94.621	loss 0.167	(128, 88.000), (160, 90.000), (192, 93.000), (224, 90.000), 
==========[159/400]	loss 0.303	top1 acc 90.000 (94.000)	top5 acc 100.000	Train top1 94.557	loss 0.181	(128, 87.000), (160, 89.000), (192, 92.000), (224, 92.000), 
==========[160/400]	loss 0.247	top1 acc 89.750 (94.000)	top5 acc 100.000	Train top1 94.642	loss 0.168	(128, 87.000), (160, 89.000), (192, 92.000), (224, 91.000), 
==========[161/400]	loss 0.238	top1 acc 90.750 (94.000)	top5 acc 99.500	Train top1 94.717	loss 0.171	(128, 88.000), (160, 91.000), (192, 93.000), (224, 91.000), 
==========[162/400]	loss 0.235	top1 acc 92.000 (94.000)	top5 acc 99.500	Train top1 94.855	loss 0.167	(128, 91.000), (160, 92.000), (192, 93.000), (224, 92.000), 
==========[163/400]	loss 0.279	top1 acc 90.000 (94.000)	top5 acc 100.000	Train top1 94.557	loss 0.171	(128, 88.000), (160, 90.000), (192, 91.000), (224, 91.000), 
==========[164/400]	loss 0.244	top1 acc 89.500 (94.000)	top5 acc 100.000	Train top1 94.898	loss 0.163	(128, 86.000), (160, 90.000), (192, 91.000), (224, 91.000), 
==========[165/400]	loss 0.242	top1 acc 90.750 (94.000)	top5 acc 100.000	Train top1 94.973	loss 0.156	(128, 86.000), (160, 91.000), (192, 94.000), (224, 92.000), 
==========[166/400]	loss 0.243	top1 acc 90.750 (94.000)	top5 acc 99.750	Train top1 94.770	loss 0.164	(128, 88.000), (160, 91.000), (192, 92.000), (224, 92.000), 
==========[167/400]	loss 0.217	top1 acc 91.750 (94.000)	top5 acc 100.000	Train top1 94.685	loss 0.165	(128, 87.000), (160, 91.000), (192, 95.000), (224, 94.000), 
==========[168/400]	loss 0.230	top1 acc 91.750 (94.000)	top5 acc 99.750	Train top1 95.005	loss 0.158	(128, 89.000), (160, 92.000), (192, 95.000), (224, 91.000), 
==========[169/400]	loss 0.228	top1 acc 92.000 (94.000)	top5 acc 99.750	Train top1 94.717	loss 0.167	(128, 90.000), (160, 92.000), (192, 94.000), (224, 92.000), 
==========[170/400]	loss 0.203	top1 acc 94.000 (94.000)	top5 acc 100.000	Train top1 94.834	loss 0.160	(128, 89.000), (160, 95.000), (192, 96.000), (224, 96.000), 
==========[171/400]	loss 0.211	top1 acc 92.750 (94.000)	top5 acc 100.000	Train top1 94.322	loss 0.178	(128, 90.000), (160, 94.000), (192, 94.000), (224, 93.000), 
==========[172/400]	loss 0.160	top1 acc 94.000 (94.000)	top5 acc 100.000	Train top1 94.866	loss 0.161	(128, 93.000), (160, 95.000), (192, 94.000), (224, 94.000), 
==========[173/400]	loss 0.216	top1 acc 90.500 (94.000)	top5 acc 100.000	Train top1 94.845	loss 0.163	(128, 88.000), (160, 92.000), (192, 93.000), (224, 89.000), 
==========[174/400]	loss 0.258	top1 acc 91.500 (94.000)	top5 acc 100.000	Train top1 95.165	loss 0.155	(128, 88.000), (160, 91.000), (192, 94.000), (224, 93.000), 
==========[175/400]	loss 0.288	top1 acc 89.500 (94.000)	top5 acc 99.750	Train top1 94.791	loss 0.165	(128, 85.000), (160, 90.000), (192, 92.000), (224, 91.000), 
==========[176/400]	loss 0.234	top1 acc 93.000 (94.000)	top5 acc 100.000	Train top1 95.144	loss 0.154	(128, 88.000), (160, 94.000), (192, 94.000), (224, 96.000), 
==========[177/400]	loss 0.313	top1 acc 89.500 (94.000)	top5 acc 100.000	Train top1 95.325	loss 0.150	(128, 87.000), (160, 89.000), (192, 92.000), (224, 90.000), 
==========[178/400]	loss 0.264	top1 acc 92.250 (94.000)	top5 acc 100.000	Train top1 95.240	loss 0.156	(128, 87.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[179/400]	loss 0.185	top1 acc 92.000 (94.000)	top5 acc 100.000	Train top1 95.144	loss 0.153	(128, 87.000), (160, 95.000), (192, 92.000), (224, 94.000), 
==========[180/400]	loss 0.177	top1 acc 93.500 (94.000)	top5 acc 100.000	Train top1 95.058	loss 0.145	(128, 89.000), (160, 93.000), (192, 95.000), (224, 97.000), 
==========[181/400]	loss 0.241	top1 acc 91.000 (94.000)	top5 acc 100.000	Train top1 95.197	loss 0.151	(128, 89.000), (160, 91.000), (192, 93.000), (224, 91.000), 
==========[182/400]	loss 0.237	top1 acc 92.250 (94.000)	top5 acc 100.000	Train top1 95.432	loss 0.146	(128, 90.000), (160, 93.000), (192, 93.000), (224, 93.000), 
==========[183/400]	loss 0.262	top1 acc 92.500 (94.000)	top5 acc 100.000	Train top1 95.325	loss 0.150	(128, 89.000), (160, 91.000), (192, 95.000), (224, 95.000), 
==========[184/400]	loss 0.202	top1 acc 93.250 (94.000)	top5 acc 99.250	Train top1 95.517	loss 0.144	(128, 93.000), (160, 92.000), (192, 93.000), (224, 95.000), 
==========[185/400]	loss 0.258	top1 acc 92.250 (94.000)	top5 acc 99.500	Train top1 95.378	loss 0.145	(128, 91.000), (160, 93.000), (192, 93.000), (224, 92.000), 
==========[186/400]	loss 0.199	top1 acc 92.250 (94.000)	top5 acc 100.000	Train top1 95.421	loss 0.148	(128, 91.000), (160, 90.000), (192, 94.000), (224, 94.000), 
==========[187/400]	loss 0.197	top1 acc 92.500 (94.000)	top5 acc 100.000	Train top1 95.464	loss 0.144	(128, 94.000), (160, 92.000), (192, 93.000), (224, 91.000), 
==========[188/400]	loss 0.180	top1 acc 93.500 (94.000)	top5 acc 100.000	Train top1 95.474	loss 0.143	(128, 91.000), (160, 94.000), (192, 94.000), (224, 95.000), 
==========[189/400]	loss 0.219	top1 acc 92.500 (94.000)	top5 acc 100.000	Train top1 95.250	loss 0.147	(128, 91.000), (160, 93.000), (192, 92.000), (224, 94.000), 
==========[190/400]	loss 0.198	top1 acc 92.250 (94.000)	top5 acc 100.000	Train top1 95.442	loss 0.143	(128, 89.000), (160, 92.000), (192, 94.000), (224, 94.000), 
==========[191/400]	loss 0.239	top1 acc 91.000 (94.000)	top5 acc 100.000	Train top1 95.944	loss 0.131	(128, 88.000), (160, 91.000), (192, 90.000), (224, 95.000), 
==========[192/400]	loss 0.212	top1 acc 91.500 (94.000)	top5 acc 100.000	Train top1 95.208	loss 0.145	(128, 90.000), (160, 90.000), (192, 93.000), (224, 93.000), 
==========[193/400]	loss 0.235	top1 acc 92.250 (94.000)	top5 acc 100.000	Train top1 95.336	loss 0.144	(128, 89.000), (160, 94.000), (192, 93.000), (224, 93.000), 
==========[194/400]	loss 0.139	top1 acc 94.500 (94.500)	top5 acc 100.000	Train top1 95.400	loss 0.146	(128, 92.000), (160, 95.000), (192, 95.000), (224, 96.000), 
==========[195/400]	loss 0.213	top1 acc 91.500 (94.500)	top5 acc 100.000	Train top1 95.464	loss 0.141	(128, 90.000), (160, 92.000), (192, 92.000), (224, 92.000), 
==========[196/400]	loss 0.254	top1 acc 90.500 (94.500)	top5 acc 100.000	Train top1 95.517	loss 0.142	(128, 88.000), (160, 91.000), (192, 91.000), (224, 92.000), 
==========[197/400]	loss 0.170	top1 acc 92.000 (94.500)	top5 acc 100.000	Train top1 95.859	loss 0.134	(128, 87.000), (160, 94.000), (192, 94.000), (224, 93.000), 
==========[198/400]	loss 0.204	top1 acc 93.000 (94.500)	top5 acc 100.000	Train top1 95.496	loss 0.137	(128, 90.000), (160, 93.000), (192, 94.000), (224, 95.000), 
==========[199/400]	loss 0.166	top1 acc 94.250 (94.500)	top5 acc 99.250	Train top1 95.496	loss 0.141	(128, 92.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[200/400]	loss 0.227	top1 acc 92.250 (94.500)	top5 acc 100.000	Train top1 95.848	loss 0.128	(128, 90.000), (160, 91.000), (192, 94.000), (224, 94.000), 
==========[201/400]	loss 0.181	top1 acc 93.000 (94.500)	top5 acc 100.000	Train top1 95.912	loss 0.131	(128, 92.000), (160, 93.000), (192, 93.000), (224, 94.000), 
==========[202/400]	loss 0.187	top1 acc 92.750 (94.500)	top5 acc 100.000	Train top1 96.104	loss 0.123	(128, 89.000), (160, 95.000), (192, 94.000), (224, 93.000), 
==========[203/400]	loss 0.261	top1 acc 89.500 (94.500)	top5 acc 100.000	Train top1 95.474	loss 0.142	(128, 85.000), (160, 91.000), (192, 90.000), (224, 92.000), 
==========[204/400]	loss 0.227	top1 acc 90.750 (94.500)	top5 acc 100.000	Train top1 96.051	loss 0.130	(128, 88.000), (160, 90.000), (192, 92.000), (224, 93.000), 
==========[205/400]	loss 0.216	top1 acc 93.250 (94.500)	top5 acc 99.750	Train top1 95.944	loss 0.127	(128, 88.000), (160, 94.000), (192, 95.000), (224, 96.000), 
==========[206/400]	loss 0.294	top1 acc 90.000 (94.500)	top5 acc 99.750	Train top1 96.029	loss 0.124	(128, 89.000), (160, 90.000), (192, 91.000), (224, 90.000), 
==========[207/400]	loss 0.194	top1 acc 91.750 (94.500)	top5 acc 100.000	Train top1 95.987	loss 0.128	(128, 87.000), (160, 93.000), (192, 94.000), (224, 93.000), 
==========[208/400]	loss 0.255	top1 acc 91.250 (94.500)	top5 acc 100.000	Train top1 96.008	loss 0.127	(128, 88.000), (160, 93.000), (192, 91.000), (224, 93.000), 
==========[209/400]	loss 0.213	top1 acc 92.750 (94.500)	top5 acc 100.000	Train top1 96.360	loss 0.121	(128, 90.000), (160, 94.000), (192, 92.000), (224, 95.000), 
==========[210/400]	loss 0.366	top1 acc 89.250 (94.500)	top5 acc 99.250	Train top1 96.029	loss 0.125	(128, 87.000), (160, 91.000), (192, 89.000), (224, 90.000), 
==========[211/400]	loss 0.244	top1 acc 92.500 (94.500)	top5 acc 99.750	Train top1 95.976	loss 0.131	(128, 89.000), (160, 93.000), (192, 94.000), (224, 94.000), 
==========[212/400]	loss 0.265	top1 acc 92.750 (94.500)	top5 acc 100.000	Train top1 95.901	loss 0.128	(128, 90.000), (160, 95.000), (192, 93.000), (224, 93.000), 
==========[213/400]	loss 0.226	top1 acc 92.250 (94.500)	top5 acc 99.500	Train top1 96.093	loss 0.121	(128, 89.000), (160, 94.000), (192, 93.000), (224, 93.000), 
==========[214/400]	loss 0.253	top1 acc 92.250 (94.500)	top5 acc 100.000	Train top1 96.275	loss 0.121	(128, 90.000), (160, 93.000), (192, 92.000), (224, 94.000), 
==========[215/400]	loss 0.262	top1 acc 90.500 (94.500)	top5 acc 99.000	Train top1 95.944	loss 0.127	(128, 87.000), (160, 92.000), (192, 92.000), (224, 91.000), 
==========[216/400]	loss 0.257	top1 acc 92.250 (94.500)	top5 acc 99.500	Train top1 96.456	loss 0.114	(128, 90.000), (160, 92.000), (192, 92.000), (224, 95.000), 
==========[217/400]	loss 0.224	top1 acc 93.500 (94.500)	top5 acc 99.500	Train top1 95.901	loss 0.123	(128, 90.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[218/400]	loss 0.189	top1 acc 93.750 (94.500)	top5 acc 99.750	Train top1 96.243	loss 0.123	(128, 90.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[219/400]	loss 0.218	top1 acc 93.500 (94.500)	top5 acc 99.750	Train top1 95.965	loss 0.122	(128, 91.000), (160, 94.000), (192, 96.000), (224, 93.000), 
==========[220/400]	loss 0.227	top1 acc 92.250 (94.500)	top5 acc 99.750	Train top1 96.617	loss 0.108	(128, 90.000), (160, 92.000), (192, 94.000), (224, 93.000), 
==========[221/400]	loss 0.159	top1 acc 95.250 (95.250)	top5 acc 100.000	Train top1 96.574	loss 0.112	(128, 93.000), (160, 96.000), (192, 96.000), (224, 96.000), 
==========[222/400]	loss 0.250	top1 acc 90.500 (95.250)	top5 acc 100.000	Train top1 96.307	loss 0.117	(128, 89.000), (160, 92.000), (192, 90.000), (224, 91.000), 
==========[223/400]	loss 0.193	top1 acc 93.000 (95.250)	top5 acc 99.500	Train top1 95.912	loss 0.125	(128, 90.000), (160, 94.000), (192, 95.000), (224, 93.000), 
==========[224/400]	loss 0.178	top1 acc 94.000 (95.250)	top5 acc 100.000	Train top1 95.987	loss 0.128	(128, 89.000), (160, 95.000), (192, 96.000), (224, 96.000), 
==========[225/400]	loss 0.232	top1 acc 92.250 (95.250)	top5 acc 99.500	Train top1 95.891	loss 0.125	(128, 90.000), (160, 93.000), (192, 93.000), (224, 93.000), 
==========[226/400]	loss 0.186	top1 acc 93.250 (95.250)	top5 acc 100.000	Train top1 96.745	loss 0.105	(128, 90.000), (160, 93.000), (192, 95.000), (224, 95.000), 
==========[227/400]	loss 0.213	top1 acc 92.250 (95.250)	top5 acc 100.000	Train top1 96.232	loss 0.132	(128, 90.000), (160, 93.000), (192, 93.000), (224, 93.000), 
==========[228/400]	loss 0.213	top1 acc 93.000 (95.250)	top5 acc 100.000	Train top1 96.713	loss 0.108	(128, 91.000), (160, 91.000), (192, 95.000), (224, 95.000), 
==========[229/400]	loss 0.186	top1 acc 93.250 (95.250)	top5 acc 100.000	Train top1 96.435	loss 0.113	(128, 89.000), (160, 93.000), (192, 95.000), (224, 96.000), 
==========[230/400]	loss 0.234	top1 acc 93.000 (95.250)	top5 acc 100.000	Train top1 96.467	loss 0.112	(128, 91.000), (160, 93.000), (192, 94.000), (224, 94.000), 
==========[231/400]	loss 0.205	top1 acc 94.000 (95.250)	top5 acc 100.000	Train top1 96.222	loss 0.121	(128, 90.000), (160, 94.000), (192, 96.000), (224, 96.000), 
==========[232/400]	loss 0.191	top1 acc 93.750 (95.250)	top5 acc 99.750	Train top1 96.542	loss 0.113	(128, 90.000), (160, 96.000), (192, 95.000), (224, 94.000), 
==========[233/400]	loss 0.216	top1 acc 92.250 (95.250)	top5 acc 100.000	Train top1 96.382	loss 0.112	(128, 89.000), (160, 93.000), (192, 94.000), (224, 93.000), 
==========[234/400]	loss 0.237	top1 acc 90.500 (95.250)	top5 acc 100.000	Train top1 96.414	loss 0.115	(128, 86.000), (160, 92.000), (192, 92.000), (224, 92.000), 
==========[235/400]	loss 0.148	top1 acc 94.500 (95.250)	top5 acc 100.000	Train top1 96.958	loss 0.096	(128, 90.000), (160, 96.000), (192, 97.000), (224, 95.000), 
==========[236/400]	loss 0.205	top1 acc 91.250 (95.250)	top5 acc 99.750	Train top1 96.424	loss 0.113	(128, 88.000), (160, 91.000), (192, 94.000), (224, 92.000), 
==========[237/400]	loss 0.136	top1 acc 95.500 (95.500)	top5 acc 100.000	Train top1 96.456	loss 0.113	(128, 90.000), (160, 96.000), (192, 98.000), (224, 98.000), 
==========[238/400]	loss 0.135	top1 acc 95.750 (95.750)	top5 acc 99.750	Train top1 96.296	loss 0.116	(128, 91.000), (160, 96.000), (192, 98.000), (224, 98.000), 
==========[239/400]	loss 0.192	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.745	loss 0.101	(128, 91.000), (160, 94.000), (192, 96.000), (224, 94.000), 
==========[240/400]	loss 0.179	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.510	loss 0.112	(128, 90.000), (160, 93.000), (192, 96.000), (224, 96.000), 
==========[241/400]	loss 0.210	top1 acc 92.000 (95.750)	top5 acc 100.000	Train top1 96.713	loss 0.109	(128, 88.000), (160, 91.000), (192, 95.000), (224, 94.000), 
==========[242/400]	loss 0.220	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 96.510	loss 0.105	(128, 89.000), (160, 92.000), (192, 95.000), (224, 97.000), 
==========[243/400]	loss 0.220	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 96.830	loss 0.103	(128, 88.000), (160, 93.000), (192, 94.000), (224, 96.000), 
==========[244/400]	loss 0.157	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 96.958	loss 0.107	(128, 88.000), (160, 96.000), (192, 96.000), (224, 95.000), 
==========[245/400]	loss 0.167	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.862	loss 0.100	(128, 90.000), (160, 96.000), (192, 96.000), (224, 97.000), 
==========[246/400]	loss 0.176	top1 acc 92.500 (95.750)	top5 acc 100.000	Train top1 96.649	loss 0.104	(128, 88.000), (160, 91.000), (192, 95.000), (224, 96.000), 
==========[247/400]	loss 0.209	top1 acc 91.500 (95.750)	top5 acc 99.000	Train top1 96.702	loss 0.107	(128, 88.000), (160, 90.000), (192, 93.000), (224, 95.000), 
==========[248/400]	loss 0.143	top1 acc 95.000 (95.750)	top5 acc 99.750	Train top1 96.659	loss 0.103	(128, 93.000), (160, 95.000), (192, 96.000), (224, 96.000), 
==========[249/400]	loss 0.176	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.043	loss 0.096	(128, 91.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[250/400]	loss 0.197	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 96.937	loss 0.095	(128, 89.000), (160, 94.000), (192, 96.000), (224, 95.000), 
==========[251/400]	loss 0.181	top1 acc 94.000 (95.750)	top5 acc 99.500	Train top1 96.819	loss 0.103	(128, 91.000), (160, 96.000), (192, 94.000), (224, 95.000), 
==========[252/400]	loss 0.216	top1 acc 93.750 (95.750)	top5 acc 99.000	Train top1 96.862	loss 0.098	(128, 91.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[253/400]	loss 0.157	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 96.713	loss 0.100	(128, 93.000), (160, 95.000), (192, 95.000), (224, 96.000), 
==========[254/400]	loss 0.158	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 96.979	loss 0.098	(128, 92.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[255/400]	loss 0.161	top1 acc 93.750 (95.750)	top5 acc 99.750	Train top1 97.182	loss 0.094	(128, 90.000), (160, 95.000), (192, 96.000), (224, 94.000), 
==========[256/400]	loss 0.180	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.342	loss 0.093	(128, 91.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[257/400]	loss 0.216	top1 acc 93.750 (95.750)	top5 acc 99.750	Train top1 97.022	loss 0.092	(128, 92.000), (160, 93.000), (192, 96.000), (224, 94.000), 
==========[258/400]	loss 0.186	top1 acc 92.750 (95.750)	top5 acc 99.500	Train top1 97.086	loss 0.092	(128, 90.000), (160, 93.000), (192, 95.000), (224, 93.000), 
==========[259/400]	loss 0.219	top1 acc 92.250 (95.750)	top5 acc 99.250	Train top1 96.787	loss 0.102	(128, 89.000), (160, 92.000), (192, 94.000), (224, 94.000), 
==========[260/400]	loss 0.165	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.065	loss 0.094	(128, 91.000), (160, 95.000), (192, 95.000), (224, 93.000), 
==========[261/400]	loss 0.143	top1 acc 94.500 (95.750)	top5 acc 100.000	Train top1 97.214	loss 0.089	(128, 91.000), (160, 95.000), (192, 96.000), (224, 96.000), 
==========[262/400]	loss 0.167	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 96.691	loss 0.105	(128, 91.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[263/400]	loss 0.195	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.257	loss 0.085	(128, 90.000), (160, 94.000), (192, 95.000), (224, 95.000), 
==========[264/400]	loss 0.177	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.107	loss 0.090	(128, 90.000), (160, 94.000), (192, 94.000), (224, 93.000), 
==========[265/400]	loss 0.222	top1 acc 92.000 (95.750)	top5 acc 100.000	Train top1 97.332	loss 0.088	(128, 90.000), (160, 92.000), (192, 93.000), (224, 93.000), 
==========[266/400]	loss 0.199	top1 acc 94.250 (95.750)	top5 acc 99.750	Train top1 97.033	loss 0.093	(128, 91.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[267/400]	loss 0.155	top1 acc 95.500 (95.750)	top5 acc 100.000	Train top1 97.385	loss 0.083	(128, 92.000), (160, 95.000), (192, 98.000), (224, 97.000), 
==========[268/400]	loss 0.157	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.161	loss 0.091	(128, 91.000), (160, 94.000), (192, 97.000), (224, 94.000), 
==========[269/400]	loss 0.187	top1 acc 93.750 (95.750)	top5 acc 99.500	Train top1 97.364	loss 0.084	(128, 90.000), (160, 95.000), (192, 97.000), (224, 93.000), 
==========[270/400]	loss 0.236	top1 acc 91.750 (95.750)	top5 acc 98.750	Train top1 97.492	loss 0.081	(128, 88.000), (160, 93.000), (192, 96.000), (224, 90.000), 
==========[271/400]	loss 0.183	top1 acc 93.500 (95.750)	top5 acc 98.750	Train top1 97.129	loss 0.092	(128, 91.000), (160, 96.000), (192, 95.000), (224, 92.000), 
==========[272/400]	loss 0.203	top1 acc 94.250 (95.750)	top5 acc 99.250	Train top1 97.321	loss 0.087	(128, 91.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[273/400]	loss 0.216	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.268	loss 0.087	(128, 91.000), (160, 93.000), (192, 93.000), (224, 94.000), 
==========[274/400]	loss 0.230	top1 acc 92.250 (95.750)	top5 acc 100.000	Train top1 97.107	loss 0.088	(128, 89.000), (160, 93.000), (192, 94.000), (224, 93.000), 
==========[275/400]	loss 0.177	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.043	loss 0.093	(128, 87.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[276/400]	loss 0.169	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.172	loss 0.088	(128, 93.000), (160, 94.000), (192, 96.000), (224, 96.000), 
==========[277/400]	loss 0.180	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 96.937	loss 0.098	(128, 91.000), (160, 94.000), (192, 93.000), (224, 96.000), 
==========[278/400]	loss 0.187	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 97.129	loss 0.090	(128, 91.000), (160, 94.000), (192, 94.000), (224, 94.000), 
==========[279/400]	loss 0.168	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.438	loss 0.081	(128, 90.000), (160, 93.000), (192, 94.000), (224, 94.000), 
==========[280/400]	loss 0.186	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.566	loss 0.077	(128, 92.000), (160, 93.000), (192, 95.000), (224, 97.000), 
==========[281/400]	loss 0.173	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.268	loss 0.084	(128, 90.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[282/400]	loss 0.220	top1 acc 93.000 (95.750)	top5 acc 99.500	Train top1 97.502	loss 0.080	(128, 90.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[283/400]	loss 0.205	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.449	loss 0.080	(128, 89.000), (160, 92.000), (192, 97.000), (224, 96.000), 
==========[284/400]	loss 0.169	top1 acc 93.250 (95.750)	top5 acc 100.000	Train top1 97.406	loss 0.078	(128, 90.000), (160, 94.000), (192, 95.000), (224, 94.000), 
==========[285/400]	loss 0.185	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.332	loss 0.081	(128, 91.000), (160, 92.000), (192, 94.000), (224, 94.000), 
==========[286/400]	loss 0.175	top1 acc 92.500 (95.750)	top5 acc 100.000	Train top1 97.172	loss 0.086	(128, 88.000), (160, 91.000), (192, 95.000), (224, 96.000), 
==========[287/400]	loss 0.192	top1 acc 92.500 (95.750)	top5 acc 100.000	Train top1 97.278	loss 0.086	(128, 88.000), (160, 92.000), (192, 95.000), (224, 95.000), 
==========[288/400]	loss 0.223	top1 acc 93.000 (95.750)	top5 acc 100.000	Train top1 97.428	loss 0.082	(128, 90.000), (160, 93.000), (192, 94.000), (224, 95.000), 
==========[289/400]	loss 0.197	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.684	loss 0.073	(128, 91.000), (160, 93.000), (192, 96.000), (224, 96.000), 
==========[290/400]	loss 0.193	top1 acc 92.250 (95.750)	top5 acc 100.000	Train top1 97.257	loss 0.080	(128, 89.000), (160, 93.000), (192, 93.000), (224, 94.000), 
==========[291/400]	loss 0.208	top1 acc 94.250 (95.750)	top5 acc 100.000	Train top1 97.502	loss 0.078	(128, 92.000), (160, 93.000), (192, 95.000), (224, 97.000), 
==========[292/400]	loss 0.207	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.545	loss 0.080	(128, 88.000), (160, 89.000), (192, 97.000), (224, 97.000), 
==========[293/400]	loss 0.172	top1 acc 92.750 (95.750)	top5 acc 100.000	Train top1 97.588	loss 0.082	(128, 89.000), (160, 91.000), (192, 95.000), (224, 96.000), 
==========[294/400]	loss 0.181	top1 acc 94.250 (95.750)	top5 acc 99.750	Train top1 97.492	loss 0.079	(128, 92.000), (160, 95.000), (192, 95.000), (224, 95.000), 
==========[295/400]	loss 0.168	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.513	loss 0.075	(128, 90.000), (160, 95.000), (192, 96.000), (224, 95.000), 
==========[296/400]	loss 0.164	top1 acc 93.750 (95.750)	top5 acc 100.000	Train top1 97.630	loss 0.079	(128, 91.000), (160, 92.000), (192, 96.000), (224, 96.000), 
==========[297/400]	loss 0.159	top1 acc 93.500 (95.750)	top5 acc 100.000	Train top1 97.566	loss 0.078	(128, 90.000), (160, 93.000), (192, 96.000), (224, 95.000), 
==========[298/400]	loss 0.143	top1 acc 94.750 (95.750)	top5 acc 100.000	Train top1 97.513	loss 0.077	(128, 91.000), (160, 94.000), (192, 96.000), (224, 98.000), 
==========[299/400]	loss 0.157	top1 acc 94.000 (95.750)	top5 acc 100.000	Train top1 97.556	loss 0.075	(128, 91.000), (160, 93.000), (192, 97.000), (224, 95.000), 
==========[300/400]	loss 0.147	top1 acc 95.000 (95.750)	top5 acc 100.000	Train top1 97.481	loss 0.083	(128, 92.000), (160, 95.000), (192, 97.000), (224, 96.000), 
